CustomerID,Age,Gender,Tenure,MonthlySpend,TotalSpend,NumTransactions,ProductCategory,PaymentMethod,CustomerSupportCalls,CLV,Churn
CUST04216,33,Female,15,98.292,1088.54,24,Books,Bank Transfer,1,3606.31,0
CUST04217,58,Female,18,91.95,1941.41,46,Groceries,Debit Card,1,1436.65,1
CUST04218,18,Female,76,61.068,3684.18,82,Groceries,Debit Card,8,2735.48,0
CUST04219,18,Female,44,58.464,2270.26,48,Home & Garden,PayPal,5,3721.15,0
CUST04220,27,Male,2,103.968,179.75,2,Electronics,Bank Transfer,0,5962.97,1
CUST04221,29,Male,9,64.14,484.14,7,Sports,Credit Card,1,3732.23,0
CUST04222,25,Female,32,81.012,2060.8,47,Clothing,Bank Transfer,3,3567.14,0
CUST04223,18,Female,2,112.536,173.76,3,Books,Credit Card,0,4855.13,0
CUST04224,48,Male,10,122.532,880.03,21,Sports,Bank Transfer,1,3679.42,0
CUST04225,35,Female,6,116.568,648.17,9,Groceries,PayPal,1,5857.58,0
CUST04226,19,Female,12,71.676,790.61,10,Clothing,Bank Transfer,1,2631.32,0
CUST04227,55,Male,8,49.06,297.22,9,Electronics,Debit Card,2,1127.26,0
CUST04228,54,Male,40,44.72,1919.1,48,Clothing,PayPal,4,1050.07,0
CUST04229,59,Female,35,74.84,2625.24,43,Books,Debit Card,7,1337.16,0
CUST04230,47,Male,19,45.51,1000.76,14,Books,Credit Card,2,1649.41,0
CUST04231,56,Male,7,60.6,343.97,10,Sports,Debit Card,1,1213.66,1
CUST04232,54,Female,11,57.5,658.18,16,Electronics,Credit Card,1,1534.69,1
CUST04233,27,Female,1,36.05,29.13,0,Electronics,Bank Transfer,0,2061.59,0
CUST04234,41,Male,17,23.84,367.11,11,Clothing,Bank Transfer,4,917.57,0
CUST04235,26,Male,55,48.35,2780.67,38,Electronics,PayPal,5,2258.22,0
CUST04236,18,Female,0,18.56,0,0,Books,Debit Card,0,1191.13,0
CUST04237,61,Female,10,22.4,216.14,4,Clothing,Debit Card,1,391.67,0
CUST04238,35,Female,8,27.89,264.33,6,Sports,Debit Card,1,1354.4,0
CUST04239,55,Male,20,43.15,934.56,23,Home & Garden,Debit Card,0,1119.53,0
CUST04240,65,Male,2,41.33,82.77,0,Books,PayPal,0,743.74,1
CUST04241,62,Male,1,27.33,27.03,0,Groceries,Bank Transfer,1,404.02,0
CUST04242,21,Male,20,25.95,491.91,10,Groceries,Debit Card,4,1892.31,0
CUST04243,31,Female,10,101.436,880.89,25,Books,Credit Card,0,5581.82,0
CUST04244,29,Female,30,37.76,1133.75,21,Books,Bank Transfer,5,1857.81,0
CUST04245,43,Female,24,23.97,507.48,13,Home & Garden,PayPal,1,1084.52,0
CUST04246,28,Female,7,19.07,158.24,1,Groceries,Bank Transfer,1,904.35,0
CUST04247,34,Female,8,45.2,360.83,9,Home & Garden,PayPal,0,1985.83,0
CUST04248,53,Female,7,105.684,496.19,11,Electronics,Bank Transfer,0,2929.83,0
CUST04249,18,Male,9,15.67,158.86,3,Clothing,Credit Card,0,1164.22,1
CUST04250,22,Female,39,39.816,1273.17,26,Sports,Debit Card,5,2469.13,0
CUST04251,51,Male,19,138.96,2398.91,44,Books,PayPal,3,3583.29,0
CUST04252,23,Female,50,26.33,1301.42,30,Books,Credit Card,6,1530.83,1
CUST04253,27,Male,12,40.82,470.5,8,Home & Garden,Credit Card,0,1659.82,0
CUST04254,48,Female,1,114.924,94.18,3,Groceries,Credit Card,0,3093.06,0
CUST04255,35,Male,36,46.932,1468.85,36,Electronics,PayPal,2,2385,0
CUST04256,30,Male,14,122.052,1172.27,29,Books,PayPal,3,5328.66,0
CUST04257,25,Female,32,73.524,1868.75,38,Home & Garden,Credit Card,4,2900.13,0
CUST04258,39,Female,0,103.488,0,0,Sports,PayPal,0,3286.21,0
CUST04259,18,Male,32,71.136,1926,43,Electronics,PayPal,4,3141.64,0
CUST04260,34,Male,2,52.84,107.18,3,Clothing,Credit Card,0,1664.31,0
CUST04261,36,Female,1,87.42,81.22,0,Books,Bank Transfer,0,3047.95,1
CUST04262,32,Female,14,62.7,703.79,15,Groceries,Bank Transfer,0,2668.78,0
CUST04263,46,Male,18,45.55,685.8,13,Books,Bank Transfer,0,1091.36,0
CUST04264,22,Female,43,59.448,2374.21,37,Groceries,Debit Card,4,2571.06,0
CUST04265,31,Female,26,108.264,2597.91,57,Electronics,Bank Transfer,2,3782.87,0
CUST04266,27,Male,79,44.352,2865.07,53,Clothing,Bank Transfer,3,2554.42,0
CUST04267,21,Female,3,28.08,87.34,2,Home & Garden,Credit Card,0,1911.53,0
CUST04268,42,Female,10,28.3,253.31,6,Electronics,Debit Card,0,1422.46,0
CUST04269,42,Female,17,77.076,831.09,27,Sports,PayPal,2,2630.07,0
CUST04270,47,Male,56,94.68,4009.68,75,Sports,Credit Card,4,3096.32,1
CUST04271,41,Male,6,37.95,268.78,6,Books,PayPal,0,1410.98,0
CUST04272,31,Male,9,24.21,239.95,3,Home & Garden,Credit Card,1,1105.8,0
CUST04273,32,Male,37,91.056,2677.95,54,Sports,Debit Card,5,3227.69,0
CUST04274,49,Female,4,153.6,581.55,9,Books,PayPal,1,4892.39,1
CUST04275,30,Male,25,71.04,1514.16,32,Books,Credit Card,0,2350.21,0
CUST04276,41,Male,16,45.84,701.39,14,Clothing,Bank Transfer,1,2086.4,0
CUST04277,39,Male,35,141.612,3626.39,94,Sports,PayPal,3,4754.4,0
CUST04278,59,Female,2,75.86,129.02,5,Groceries,Debit Card,0,1739.12,1
CUST04279,20,Female,39,135.576,4191.99,72,Clothing,Credit Card,4,5173.35,0
CUST04280,58,Female,47,48.73,2376.82,57,Books,Debit Card,6,1156.34,0
CUST04281,34,Female,4,25.28,99.15,2,Books,Debit Card,0,1269.16,0
CUST04282,35,Male,1,140.088,86.47,2,Clothing,Debit Card,0,4557.84,1
CUST04283,33,Male,14,72.072,794.65,22,Books,Credit Card,0,2755.94,0
CUST04284,34,Male,0,73.716,0,0,Electronics,Credit Card,0,2673.6,1
CUST04285,40,Male,18,58.21,932.97,20,Electronics,PayPal,1,2302.61,0
CUST04286,31,Male,0,36.97,0,0,Clothing,PayPal,0,1589.86,0
CUST04287,26,Female,57,38.66,1760.9,42,Books,Debit Card,7,1288.12,0
CUST04288,18,Male,112,66.66,6845.02,123,Home & Garden,Debit Card,9,4243.06,0
CUST04289,18,Female,27,25.67,726.8,19,Electronics,PayPal,2,1762.98,0
CUST04290,32,Male,6,28.9,170.02,5,Home & Garden,PayPal,0,1803.29,0
CUST04291,33,Male,24,114.132,2171.59,59,Books,Bank Transfer,1,2719.48,0
CUST04292,41,Female,11,106.572,960.24,26,Books,Debit Card,1,3216.14,0
CUST04293,18,Female,15,52.368,738.91,11,Books,Credit Card,1,2655.58,0
CUST04294,42,Female,42,18.58,761.76,18,Groceries,Credit Card,1,833.97,0
CUST04295,30,Male,21,29.69,667.7,12,Home & Garden,Credit Card,2,1229.81,0
CUST04296,38,Male,1,37.8,38.13,0,Electronics,Debit Card,1,1350.55,1
CUST04297,25,Male,45,65.664,2454.36,56,Electronics,Bank Transfer,5,2599.39,1
CUST04298,18,Male,1,34.07,34.78,0,Electronics,Debit Card,0,2103.85,1
CUST04299,38,Female,72,30.18,2085.62,51,Home & Garden,Credit Card,9,1362.31,0
CUST04300,18,Female,75,51.852,3403.8,59,Home & Garden,Bank Transfer,8,2735,0
CUST04301,46,Female,59,45.47,2340.16,64,Groceries,Debit Card,5,1529.56,0
CUST04302,23,Male,4,116.532,345.16,7,Books,Bank Transfer,0,5232.48,1
CUST04303,50,Male,12,45.39,623.8,13,Books,Credit Card,1,1439.14,0
CUST04304,18,Male,22,180.18,2933.09,65,Clothing,Debit Card,3,8231.26,0
CUST04305,23,Male,54,49.52,3148.54,60,Sports,PayPal,3,2316.82,0
CUST04306,18,Male,0,112.332,0,0,Home & Garden,PayPal,0,5192.22,0
CUST04307,22,Male,15,37.79,484.29,16,Home & Garden,Credit Card,3,1488.65,0
CUST04308,36,Female,15,34.78,507.89,8,Sports,Credit Card,2,1955.12,1
CUST04309,18,Male,25,23.89,622.79,14,Electronics,PayPal,1,1523.59,0
CUST04310,45,Female,49,42.28,2053.05,27,Books,Debit Card,5,1661.85,0
CUST04311,41,Male,12,42.29,620.33,10,Books,Bank Transfer,1,2055.89,0
CUST04312,40,Female,9,42.4,450.41,7,Electronics,Bank Transfer,1,1551.68,0
CUST04313,18,Male,27,171.216,3896.09,88,Groceries,Debit Card,3,7364.61,0
CUST04314,41,Male,7,55.08,388.57,9,Clothing,Debit Card,0,1496.96,0
CUST04315,71,Female,8,24.81,176.26,4,Home & Garden,Bank Transfer,0,229.31,0
CUST04316,41,Female,4,151.272,609.8,9,Electronics,PayPal,1,4717.04,0
CUST04317,31,Female,8,24.32,206.94,1,Groceries,Credit Card,1,1208.69,0
CUST04318,24,Female,11,62.412,641.48,13,Books,PayPal,0,3812.46,0
CUST04319,21,Male,94,34.88,3132.7,57,Groceries,Bank Transfer,5,2160.16,0
CUST04320,43,Female,9,61.19,598.01,9,Groceries,PayPal,1,2214.99,1
CUST04321,38,Male,8,154.2,938.69,33,Home & Garden,PayPal,1,3919.77,0
CUST04322,57,Male,22,53.95,1260.59,28,Clothing,PayPal,0,923.7,0
CUST04323,21,Male,41,83.76,3261.03,53,Sports,PayPal,7,5967.67,1
CUST04324,34,Female,40,308.304,10058.45,232,Groceries,Debit Card,3,14235.17,0
CUST04325,33,Female,2,145.2,246.16,5,Electronics,Debit Card,0,3977.74,0
CUST04326,18,Female,8,41.712,287.21,6,Home & Garden,Credit Card,0,2690.94,0
CUST04327,40,Female,9,25.19,220.73,8,Clothing,Bank Transfer,0,750.42,0
CUST04328,18,Male,30,91.848,2427.26,45,Electronics,Credit Card,2,5565.52,1
CUST04329,53,Male,45,54.02,2988.94,45,Home & Garden,Bank Transfer,4,1310.33,1
CUST04330,24,Male,19,44.84,878.93,8,Groceries,PayPal,0,2087.76,1
CUST04331,34,Female,49,82.584,3261.05,71,Home & Garden,Bank Transfer,5,3776.34,0
CUST04332,33,Male,92,87.108,7127.01,136,Sports,Credit Card,5,3173.54,1
CUST04333,37,Male,29,71.148,1518.75,37,Clothing,Debit Card,1,2590.88,1
CUST04334,28,Male,12,78.324,913.41,12,Books,Credit Card,0,3634.97,1
CUST04335,48,Male,5,31.98,150.25,2,Books,Credit Card,0,947.64,1
CUST04336,46,Female,0,62.1,0,0,Books,PayPal,0,1934.72,0
CUST04337,36,Male,15,26.41,401.28,11,Books,Credit Card,1,1472.47,1
CUST04338,32,Male,48,150.768,5579.34,127,Electronics,Debit Card,3,6283.36,1
CUST04339,67,Female,4,27.5,128.61,3,Books,Bank Transfer,0,398.32,0
CUST04340,18,Male,58,38.196,2135.94,29,Sports,PayPal,4,2598.25,1
CUST04341,47,Female,71,21.03,1349.13,26,Home & Garden,PayPal,4,578.7,0
CUST04342,31,Female,8,71.208,333.48,9,Sports,Credit Card,2,2909.05,0
CUST04343,34,Male,14,84.564,989.63,18,Clothing,Credit Card,0,3420.15,1
CUST04344,18,Male,44,30.31,1095.95,27,Home & Garden,Bank Transfer,6,1561.23,1
CUST04345,29,Male,4,88.86,260.02,9,Groceries,Bank Transfer,0,4947.6,1
CUST04346,37,Female,1,127.104,114.71,6,Clothing,Credit Card,0,5162.28,0
CUST04347,26,Male,17,90.84,1006.62,26,Sports,PayPal,0,3756.12,1
CUST04348,30,Male,28,54.66,1145.65,24,Sports,Bank Transfer,2,2701.53,1
CUST04349,33,Male,22,32.96,756.34,10,Sports,PayPal,1,1596.7,1
CUST04350,31,Female,1,71.796,56.22,1,Groceries,Bank Transfer,0,2695.76,0
CUST04351,32,Female,14,25.21,365.89,9,Home & Garden,Credit Card,4,1176.61,0
CUST04352,22,Female,8,59.688,453.46,11,Groceries,Debit Card,0,3145.45,0
CUST04353,53,Female,35,44.11,1443.5,33,Sports,Bank Transfer,4,1110.42,0
CUST04354,26,Male,66,104.34,4734.86,102,Home & Garden,Bank Transfer,3,3691.32,1
CUST04355,18,Male,21,38.54,769.62,17,Home & Garden,Credit Card,2,1741.55,1
CUST04356,44,Male,6,38.4,242.79,5,Sports,Credit Card,0,1433.67,1
CUST04357,18,Female,6,91.368,391.91,6,Home & Garden,Debit Card,0,4931.32,0
CUST04358,32,Male,1,84.54,78.45,0,Clothing,Credit Card,0,3352.15,1
CUST04359,18,Male,9,95.88,595.03,11,Clothing,Debit Card,1,3413.02,1
CUST04360,18,Female,77,64.74,4604.23,98,Sports,Bank Transfer,10,4709.3,0
CUST04361,31,Male,15,58.968,528.22,19,Books,Credit Card,2,2365.23,1
CUST04362,47,Female,84,41.22,3319.32,75,Sports,Debit Card,9,1469.04,0
CUST04363,44,Female,44,77.484,2683.91,54,Clothing,Debit Card,2,2453.74,0
CUST04364,18,Female,21,67.284,1171.53,22,Electronics,Credit Card,2,2393.99,0
CUST04365,38,Female,6,70.788,283.34,6,Home & Garden,PayPal,0,2384.46,0
CUST04366,37,Male,35,50.8,1912.45,24,Clothing,Credit Card,2,2214.18,1
CUST04367,33,Male,5,37.91,172.13,1,Groceries,Debit Card,1,1551.13,1
CUST04368,19,Female,5,174.18,735.03,18,Books,Bank Transfer,0,6018.84,0
CUST04369,39,Female,13,66.108,639.1,10,Groceries,Bank Transfer,2,2619.02,0
CUST04370,23,Male,2,22.64,43.79,0,Home & Garden,Debit Card,0,1037.36,1
CUST04371,47,Male,41,82.884,2574.58,58,Home & Garden,PayPal,1,2720.6,1
CUST04372,33,Male,2,98.292,203.44,5,Books,Bank Transfer,0,5354.71,1
CUST04373,18,Male,9,51.564,410.98,5,Books,Debit Card,0,2977.39,1
CUST04374,18,Female,13,83.592,835.53,17,Sports,Credit Card,0,3407.02,0
CUST04375,28,Female,2,33.14,63.97,1,Sports,Credit Card,0,1373,0
CUST04376,38,Male,3,61.47,172.85,1,Books,Bank Transfer,0,1911.03,1
CUST04377,29,Female,2,71.904,140.47,1,Groceries,Debit Card,0,2715.5,0
CUST04378,37,Female,12,50.71,697.28,14,Groceries,Bank Transfer,1,2300.13,0
CUST04379,22,Male,78,105.648,7730.86,112,Electronics,Bank Transfer,5,6848.48,1
CUST04380,45,Female,40,100.488,3204.05,51,Electronics,Credit Card,1,2613.05,0
CUST04381,27,Female,13,30.08,406.59,11,Sports,Debit Card,2,1430.13,0
CUST04382,40,Female,3,46.35,135.96,3,Groceries,Debit Card,1,1977.38,0
CUST04383,29,Male,86,35.51,2836.59,72,Clothing,Bank Transfer,9,2051.78,1
CUST04384,45,Male,12,121.092,1276.38,27,Clothing,PayPal,1,2648.62,1
CUST04385,23,Female,26,80.568,1693.63,45,Sports,Credit Card,3,2534.86,0
CUST04386,35,Male,4,86.52,317.51,5,Home & Garden,Credit Card,0,3128.33,1
CUST04387,18,Male,27,52.092,1129.04,22,Sports,Debit Card,3,2405.24,1
CUST04388,38,Male,4,120.324,300.14,11,Clothing,Credit Card,0,3954.97,1
CUST04389,22,Male,16,80.724,1044.68,24,Books,Debit Card,3,3623.69,1
CUST04390,32,Female,1,54.048,51.67,1,Books,Credit Card,0,2960.27,0
CUST04391,18,Female,3,71.952,188.01,7,Clothing,Bank Transfer,1,3354.61,0
CUST04392,18,Male,86,51.42,3117.71,86,Clothing,Credit Card,6,3064.26,1
CUST04393,62,Female,37,31.3,1040.73,24,Electronics,Bank Transfer,5,327.41,0
CUST04394,33,Male,8,63.132,431.44,5,Home & Garden,PayPal,2,2473.73,1
CUST04395,28,Female,9,46.89,423.34,8,Clothing,Debit Card,1,1678.3,0
CUST04396,53,Male,12,60.01,876.59,18,Groceries,Credit Card,1,2190.95,0
CUST04397,18,Female,30,122.676,3600.48,62,Home & Garden,Bank Transfer,4,6626.84,0
CUST04398,40,Female,2,48.97,105.5,3,Books,Debit Card,0,2286.02,0
CUST04399,42,Female,3,29.01,80.77,6,Sports,Debit Card,0,1401.55,0
CUST04400,38,Male,15,89.544,1148.3,17,Electronics,Debit Card,0,3277.98,0
CUST04401,39,Female,2,46.24,89.75,1,Sports,Bank Transfer,0,1822.38,0
CUST04402,40,Female,36,25.16,800.05,32,Groceries,PayPal,3,961.76,0
CUST04403,54,Female,16,102.516,1444.33,31,Electronics,Bank Transfer,1,2654.74,0
CUST04404,34,Female,14,147.732,1548.58,45,Groceries,Debit Card,1,4354.25,1
CUST04405,25,Male,127,22.34,2308.34,54,Groceries,Credit Card,13,1415.98,0
CUST04406,49,Male,25,53.13,1363.2,29,Sports,Debit Card,3,1564.39,0
CUST04407,25,Male,15,60.564,762.11,19,Groceries,PayPal,0,2645.65,1
CUST04408,18,Male,5,75.588,361.32,2,Groceries,Debit Card,0,3761.49,0
CUST04409,18,Female,25,80.292,1774.95,34,Home & Garden,Credit Card,1,3880.25,0
CUST04410,25,Male,69,89.112,5766.76,98,Books,Bank Transfer,6,4719.67,0
CUST04411,74,Male,27,68.73,2133.01,33,Groceries,Debit Card,3,422.3,0
CUST04412,30,Male,47,38.25,1565.54,40,Groceries,Credit Card,1,1344.74,0
CUST04413,49,Female,13,54.47,729.27,15,Electronics,Credit Card,2,1210.01,1
CUST04414,18,Female,18,57.036,846.25,20,Books,PayPal,4,3724.35,0
CUST04415,25,Male,48,82.944,3064.14,55,Sports,Debit Card,0,4525.31,0
CUST04416,32,Female,35,104.64,3021.33,56,Groceries,Bank Transfer,3,3322.69,0
CUST04417,21,Female,0,50.98,0,0,Clothing,PayPal,0,1789.22,0
CUST04418,18,Female,8,67.428,382.28,6,Sports,PayPal,2,3673.85,0
CUST04419,48,Male,9,43.39,424,11,Books,Debit Card,1,1623.71,0
CUST04420,43,Female,40,157.056,4507.22,89,Books,Bank Transfer,6,5080.88,1
CUST04421,18,Female,2,24.31,50.89,0,Groceries,PayPal,0,1469.01,1
CUST04422,44,Female,3,19.07,55.06,2,Electronics,PayPal,0,728.67,1
CUST04423,18,Female,40,68.568,2141.91,51,Clothing,Debit Card,3,3658.96,1
CUST04424,52,Female,32,120.288,2944.42,67,Clothing,Bank Transfer,0,2530.33,1
CUST04425,44,Male,4,100.704,326.53,5,Electronics,Bank Transfer,1,3633.62,1
CUST04426,22,Male,10,58.452,456.12,11,Groceries,PayPal,1,2479.55,0
CUST04427,42,Male,61,82.812,3539.48,70,Sports,PayPal,6,2883.78,0
CUST04428,18,Female,15,115.2,1285.09,37,Clothing,Debit Card,3,5895.45,0
CUST04429,44,Male,4,143.064,504.73,7,Groceries,Debit Card,0,4528.02,1
CUST04430,56,Female,34,54.52,1885.24,39,Sports,Debit Card,4,1264.68,0
CUST04431,26,Female,9,76.02,563.66,12,Groceries,Credit Card,0,3349.91,0
CUST04432,28,Male,29,49.31,1557.43,30,Groceries,Bank Transfer,3,1788.63,0
CUST04433,56,Female,19,47.29,1024.67,19,Home & Garden,Debit Card,1,986.22,0
CUST04434,56,Male,2,108.36,243.01,7,Clothing,Debit Card,2,2060.45,1
CUST04435,20,Male,39,68.628,2370.97,37,Electronics,Bank Transfer,1,2661.78,1
CUST04436,34,Female,32,99.432,2602.2,58,Home & Garden,PayPal,3,2693.92,1
CUST04437,29,Female,5,31.42,169.42,8,Sports,Bank Transfer,0,2090.58,1
CUST04438,46,Male,39,64.55,2581.29,45,Clothing,PayPal,5,1723.15,1
CUST04439,18,Male,2,43.956,69.55,2,Electronics,Bank Transfer,0,2972.55,1
CUST04440,47,Male,12,26.23,298.24,6,Electronics,Bank Transfer,0,889.96,1
CUST04441,53,Female,10,46.48,392.99,5,Groceries,PayPal,0,1327.74,1
CUST04442,24,Male,70,61.572,3659.6,64,Electronics,Bank Transfer,7,2686.74,1
CUST04443,39,Male,56,34.26,2092.78,36,Groceries,Debit Card,4,1332.11,0
CUST04444,24,Female,15,74.544,899.12,11,Groceries,Debit Card,0,3704,1
CUST04445,45,Female,11,341.748,3412.25,57,Electronics,Credit Card,0,10153.75,1
CUST04446,18,Male,23,128.388,2532.73,59,Groceries,PayPal,3,6686.95,0
CUST04447,52,Female,51,61.68,3396,70,Electronics,Bank Transfer,4,1865.76,1
CUST04448,22,Male,22,75.816,1412.2,28,Books,Debit Card,1,3442.17,0
CUST04449,38,Male,5,75.768,305.71,5,Clothing,PayPal,0,2490.91,0
CUST04450,59,Male,9,60.7,513.9,9,Groceries,PayPal,2,1724.11,0
CUST04451,38,Female,29,93.048,2569.47,52,Home & Garden,Credit Card,1,4318.61,1
CUST04452,62,Female,35,95.04,3528.08,63,Sports,Debit Card,4,2009.19,1
CUST04453,64,Male,50,29.98,1350.3,35,Groceries,Debit Card,6,503.05,0
CUST04454,38,Male,47,66.54,2789.65,64,Home & Garden,Credit Card,10,2998.36,1
CUST04455,34,Female,29,41.72,1126.32,29,Electronics,PayPal,3,1862.06,1
CUST04456,46,Male,1,85.58,83.54,0,Sports,PayPal,0,2098.84,1
CUST04457,18,Female,0,25.85,0,0,Groceries,Bank Transfer,0,2090.18,0
CUST04458,25,Female,27,96.096,2155.54,43,Electronics,Debit Card,0,3649.29,0
CUST04459,30,Male,28,93.036,2124.53,46,Groceries,Bank Transfer,2,4342.39,1
CUST04460,18,Female,22,67.056,1237.18,30,Clothing,Debit Card,1,4118.3,0
CUST04461,25,Female,28,136.416,2452.58,53,Electronics,Debit Card,1,7306.5,0
CUST04462,23,Male,35,118.596,3666.98,53,Home & Garden,Bank Transfer,2,3734.21,1
CUST04463,74,Female,36,47.66,1784.89,24,Clothing,PayPal,1,313.31,0
CUST04464,54,Female,7,43.3,310.03,5,Groceries,PayPal,1,918.89,0
CUST04465,49,Male,0,38.41,0,0,Home & Garden,PayPal,0,1383.2,1
CUST04466,38,Male,48,36.47,1735.76,30,Sports,Credit Card,3,1584.5,0
CUST04467,20,Male,4,39.77,127.4,4,Sports,Credit Card,1,2188.35,0
CUST04468,19,Female,5,61.728,278.96,6,Groceries,Debit Card,1,2360.86,1
CUST04469,18,Male,15,38.28,599.95,18,Sports,PayPal,5,2123.27,0
CUST04470,30,Female,15,59.88,975.39,19,Electronics,Debit Card,1,1896.49,0
CUST04471,53,Male,7,34.55,255.04,6,Groceries,PayPal,1,890.96,0
CUST04472,41,Male,59,86.556,4864.42,73,Books,PayPal,4,2400.2,0
CUST04473,18,Male,67,82.968,5336.03,111,Sports,Bank Transfer,7,4066.38,0
CUST04474,18,Male,45,42.18,1202.84,29,Electronics,Credit Card,4,2812.23,0
CUST04475,23,Female,9,61.632,434.83,6,Sports,Credit Card,0,4148.14,0
CUST04476,18,Female,5,58.812,232.21,3,Clothing,Credit Card,1,2849.63,1
CUST04477,39,Male,58,41.94,2459.44,52,Groceries,Credit Card,5,2039.9,0
CUST04478,30,Male,49,73.032,2859.92,60,Sports,Debit Card,3,3330.36,0
CUST04479,26,Male,17,36.72,701.97,12,Clothing,Credit Card,0,1263.83,0
CUST04480,33,Male,17,27.19,566.92,9,Sports,PayPal,1,1458.49,1
CUST04481,33,Female,16,72.432,979.77,19,Sports,Debit Card,1,2909.87,0
CUST04482,31,Male,13,59.652,621.68,12,Sports,Credit Card,3,3019.68,1
CUST04483,32,Male,32,148.74,3623.96,78,Home & Garden,Credit Card,4,3774.42,1
CUST04484,32,Female,8,16.74,153.11,2,Sports,Debit Card,0,1110.91,0
CUST04485,70,Male,19,66.45,1196.18,22,Sports,Bank Transfer,4,337.8,0
CUST04486,41,Female,22,87.468,1443.76,23,Home & Garden,Bank Transfer,2,3029.32,1
CUST04487,29,Female,47,426.24,14842.51,315,Electronics,Debit Card,5,18968.34,0
CUST04488,51,Female,46,41.32,2021.59,34,Clothing,Bank Transfer,4,1316.63,1
CUST04489,52,Male,18,112.716,1445.1,31,Home & Garden,PayPal,1,3761.94,0
CUST04490,18,Male,16,16.72,311.59,7,Electronics,PayPal,2,1367.76,0
CUST04491,49,Male,3,30.17,103.19,4,Books,Bank Transfer,0,896.43,1
CUST04492,59,Male,34,80.84,2672.66,67,Home & Garden,PayPal,3,1568.52,0
CUST04493,18,Female,50,139.104,5764.39,102,Sports,Debit Card,7,9499.6,1
CUST04494,18,Male,2,66.036,103.4,2,Sports,Credit Card,1,4346.84,0
CUST04495,59,Male,21,92.34,1897.68,35,Home & Garden,Credit Card,0,1662.14,0
CUST04496,28,Female,25,50.472,1032.07,20,Home & Garden,Credit Card,1,2476.26,0
CUST04497,36,Female,29,33.09,971.16,15,Electronics,Debit Card,5,1274.2,1
CUST04498,24,Male,6,28.7,159.54,4,Groceries,Credit Card,0,1183.34,1
CUST04499,26,Female,26,40.15,1072.22,21,Groceries,Debit Card,4,1914.91,1
CUST04500,39,Male,32,47.12,1437.44,27,Home & Garden,Credit Card,2,1868.13,1
CUST04501,48,Female,40,57.69,2548.2,44,Sports,Credit Card,4,1360.77,1
CUST04502,28,Male,34,33.3,1275.63,21,Sports,Debit Card,4,1103.96,1
CUST04503,27,Male,98,79.884,5161.81,137,Home & Garden,Credit Card,10,2421.61,1
CUST04504,30,Female,15,62.58,750.92,11,Books,PayPal,1,2628.61,0
CUST04505,66,Male,7,11.11,75,2,Clothing,Bank Transfer,0,185.04,0
CUST04506,65,Female,0,139.16,0,0,Electronics,Bank Transfer,0,1716.78,0
CUST04507,26,Female,21,72.372,1416.3,18,Clothing,Credit Card,0,4571.98,1
CUST04508,33,Male,8,70.932,458.77,11,Clothing,Debit Card,1,2524.49,0
CUST04509,18,Female,28,84.12,1798.22,32,Sports,Debit Card,3,5732.87,0
CUST04510,18,Male,14,111.912,1420.74,22,Clothing,Credit Card,5,4690.47,0
CUST04511,67,Female,2,66.25,137.31,6,Home & Garden,Debit Card,0,845.09,1
CUST04512,33,Male,17,84.876,1085.49,23,Groceries,Credit Card,0,4777.67,0
CUST04513,47,Female,33,166.932,4791.44,99,Sports,Debit Card,1,3863.48,0
CUST04514,41,Female,1,65.52,53.81,2,Clothing,Credit Card,0,3041.32,0
CUST04515,31,Female,24,67.896,1424.03,27,Sports,Credit Card,1,3289.11,0
CUST04516,59,Female,80,44.3,3897.31,77,Books,Bank Transfer,5,797.1,0
CUST04517,27,Female,25,73.632,1690.64,27,Clothing,Bank Transfer,2,4124.51,0
CUST04518,61,Male,22,110.65,2211.2,39,Books,Debit Card,2,1752.07,0
CUST04519,28,Male,12,66.444,661.66,8,Electronics,Bank Transfer,1,2659.43,0
CUST04520,38,Male,35,66.912,1649.74,41,Home & Garden,Debit Card,2,2764.84,0
CUST04521,65,Male,70,109.28,8074.03,147,Clothing,PayPal,3,1429.93,0
CUST04522,19,Male,12,61.548,608.53,14,Groceries,Credit Card,3,2620.46,0
CUST04523,20,Male,14,52.68,633.44,24,Sports,Bank Transfer,0,3570.77,1
CUST04524,18,Male,5,88.656,384.03,5,Home & Garden,Credit Card,0,5852,0
CUST04525,19,Female,5,25.46,100.62,2,Clothing,Bank Transfer,2,1795.65,0
CUST04526,51,Female,48,72.11,3874.74,55,Books,Debit Card,7,1504.83,0
CUST04527,39,Male,9,83.388,646.81,17,Home & Garden,Credit Card,2,2921.98,0
CUST04528,46,Male,54,44.72,2081.18,50,Books,Bank Transfer,2,1321.85,0
CUST04529,21,Female,9,52.56,436.78,5,Sports,Credit Card,0,3300.58,0
CUST04530,66,Male,31,27.61,999.15,15,Books,PayPal,2,411.71,0
CUST04531,46,Female,10,63.44,725.42,17,Electronics,PayPal,1,2064.78,1
CUST04532,36,Male,25,31.43,896.35,13,Books,PayPal,3,1124.47,1
CUST04533,26,Male,34,49.39,1586.2,38,Sports,Bank Transfer,5,2077.72,1
CUST04534,18,Male,25,76.452,1592.77,35,Electronics,Bank Transfer,1,4792.35,1
CUST04535,67,Female,1,43.1,46.34,0,Clothing,PayPal,0,655,0
CUST04536,30,Male,10,25.99,317.15,5,Sports,Debit Card,2,1641.53,0
